record_id,source_file,source_start_index,source_end_index,source_label,values
internal_bleeding_098_internalbleeding16_13_recovery_4199,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,4199,4234,recovery,"78.0206 73.3500 71.2128 69.1814 69.7166 72.1028 68.8675 69.8650 69.2678 67.6167 68.2499 68.4143 69.4646 69.8297 67.7886 67.3948 68.6243 69.6408 68.2517 66.2605 66.5164 66.4106 69.5111 70.0823 67.1089 66.9605 65.6362 66.6342 66.7824 65.4576 67.1458 64.3533 64.6443 66.3264 65.0283 64.8227"
internal_bleeding_098_internalbleeding16_14_recovery_4235,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,4235,4270,recovery,"66.9352 66.2951 63.9136 63.9538 63.0360 64.0693 63.3058 63.1919 64.6930 64.4132 64.2212 64.2572 61.4899 64.3631 61.6299 63.4336 60.9367 64.6575 65.6931 65.4875 64.7893 61.3785 63.0545 65.5612 63.2839 64.2028 62.5442 64.6753 63.7142 62.6721 64.0818 59.8876 63.1298 61.7113 60.9331 61.6837"
internal_bleeding_098_internalbleeding16_15_recovery_4343,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,4343,4378,recovery,"94.1761 92.7385 94.1937 94.4714 94.7105 94.5348 94.1525 92.6946 93.1987 92.6404 92.4286 94.6808 92.3421 91.1805 88.5619 88.5283 86.5721 83.0783 84.6883 84.9021 84.9718 80.8119 82.1320 80.2403 80.3150 78.8881 77.4718 78.8281 76.7623 77.0639 73.8344 73.9231 73.8916 69.3159 74.9894 71.4821"
internal_bleeding_099_internalbleeding6_00_normal_300,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,300,335,normal,"72.5983 75.6012 74.1424 72.9608 72.9301 73.3801 73.9153 73.9085 74.3557 74.0422 77.1422 77.6204 77.3297 79.7802 77.2333 77.6137 77.1483 78.6169 80.6030 78.0363 80.3164 78.9169 79.5052 81.7323 79.8775 81.0486 79.0813 78.8442 76.2499 78.0469 75.3641 75.2089 74.1536 73.4145 71.3639 69.8223"
internal_bleeding_099_internalbleeding6_01_normal_336,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,336,371,normal,"68.0057 68.6153 66.3082 66.0053 66.1615 65.1725 64.2897 63.0513 63.2022 62.3848 62.7467 61.0744 62.0523 60.1652 61.9326 62.9267 60.2382 60.4957 63.3945 62.5508 61.0017 58.2853 60.4428 60.8748 57.3228 60.6695 62.0375 60.5122 60.0127 55.8598 60.7003 56.1876 55.5044 57.4199 56.6225 55.2413"
internal_bleeding_099_internalbleeding6_02_normal_675,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,675,710,normal,"51.5209 52.1294 50.0274 51.4026 52.4611 50.5055 50.4415 50.5207 51.1868 51.2388 50.2272 49.5540 52.0429 49.0600 49.9106 48.7116 49.5087 50.2392 48.7087 50.1643 50.8927 50.1798 47.9811 47.9169 49.4807 49.0526 49.1290 49.7302 49.2885 45.2944 47.1140 48.4475 45.9982 48.2844 46.7080 48.9460"
internal_bleeding_099_internalbleeding6_03_normal_711,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,711,746,normal,"46.9372 47.1232 48.8845 46.9419 47.6324 46.7437 47.7242 47.0184 45.6073 45.5751 46.4876 47.6592 47.0165 47.5790 45.6259 47.6640 48.1609 47.2798 48.6555 50.0171 51.4181 53.2516 53.8986 57.9927 57.5814 61.0791 64.5278 65.6104 67.0510 67.6114 68.5431 69.9577 70.5793 69.2893 71.0105 72.5995"
internal_bleeding_099_internalbleeding6_04_normal_late_1050,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,1050,1085,normal_late,"74.8955 78.1017 72.8865 74.7617 75.6036 75.1091 73.9187 75.6348 76.1853 74.0912 74.7610 75.8991 75.0464 74.9569 74.4719 77.3554 76.2266 78.4809 76.2029 79.7407 78.4835 79.6327 77.7736 79.7351 80.9761 83.5216 81.9098 82.0300 82.4887 81.2019 81.5692 82.9337 81.7371 82.2957 83.8552 81.0973"
internal_bleeding_099_internalbleeding6_05_normal_late_1428,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,1428,1463,normal_late,"61.0262 58.9528 59.7795 59.2453 57.2034 58.8649 58.7839 55.9416 55.5951 53.6890 55.9752 53.8225 55.4657 55.4844 56.0678 55.1727 52.6639 51.9257 54.8057 52.4116 52.2254 51.9153 53.9136 54.8000 51.0980 52.0243 53.0788 52.5601 52.1884 49.2110 50.2792 50.4488 51.0679 50.4230 49.7174 51.9627"
internal_bleeding_099_internalbleeding6_06_pre_anomaly_3258,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3258,3293,pre_anomaly,"60.3030 62.4782 60.5065 60.2389 60.5727 57.6398 58.2298 56.3817 57.0884 57.7223 57.2610 57.0330 55.2671 55.1405 57.9901 54.9903 55.2198 52.9297 52.6372 54.4673 53.3200 54.5386 53.2614 52.3552 54.3778 50.9741 51.8268 50.9936 50.9055 51.1119 53.6907 51.4797 50.7900 50.0598 51.9414 50.8475"
internal_bleeding_099_internalbleeding6_07_pre_anomaly_3330,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3330,3365,pre_anomaly,"61.4180 63.8416 64.2707 67.4060 66.9398 70.7272 69.8867 71.5936 74.2636 73.6866 74.7570 75.2816 72.5907 76.4377 74.9326 74.1513 75.5894 77.7058 76.7572 75.9789 74.1851 76.8810 74.3040 76.7960 77.4018 78.8728 79.4880 77.7830 76.2207 78.1290 79.1126 78.3249 80.2094 80.1675 80.1311 80.5713"
internal_bleeding_099_internalbleeding6_08_pre_anomaly_3402,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3402,3437,pre_anomaly,"62.8917 61.7844 62.2255 64.3174 62.6021 62.7372 61.7187 61.6378 61.2661 62.2333 62.6709 62.1224 61.3898 62.5267 59.6911 60.2658 58.5353 60.7014 58.4021 59.3051 56.8370 55.9951 57.1377 57.5062 56.9569 52.8508 55.1309 56.0633 53.1959 53.2130 53.2320 52.6274 55.9571 54.8108 53.2653 53.7128"
internal_bleeding_099_internalbleeding6_09_pre_anomaly_3438,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3438,3473,pre_anomaly,"53.5784 53.2147 50.8080 53.6080 51.4033 53.1083 53.5478 51.8724 50.9537 52.8186 50.8171 51.0289 50.1095 53.6350 51.4010 50.0367 48.5880 53.3278 49.4199 49.8804 50.1553 50.8709 51.1550 48.6293 50.0166 49.8068 50.2308 48.7947 49.2488 47.4633 49.3163 48.0700 47.8802 47.5414 49.0737 49.3923"
internal_bleeding_099_internalbleeding6_10_anomaly_start_3474,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3474,3509,anomaly_start,"47.0182 46.9426 47.8276 47.8229 49.0005 48.1968 49.1715 47.9644 48.8938 47.9546 48.5738 52.4112 50.1303 50.2820 51.7358 53.7800 53.3151 55.6087 57.0060 56.6973 59.0209 59.9783 61.0374 60.6192 64.6106 65.1137 65.8811 67.6513 67.8967 68.0769 70.5056 72.0727 70.2025 72.9325 71.6200 71.7763"
internal_bleeding_099_internalbleeding6_11_anomaly_3533,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3533,3568,anomaly,"76.8652 77.2439 76.9698 77.5505 76.9908 76.7896 77.6481 76.9022 76.0571 76.8515 76.5407 78.0198 78.6274 76.9324 77.6853 78.7802 77.9318 80.1876 80.7986 78.8141 79.4774 80.7625 80.2994 80.4018 80.6806 79.6015 81.8704 81.4039 84.0760 80.7172 83.8161 81.7380 81.5027 84.2212 82.0930 83.3811"
internal_bleeding_099_internalbleeding6_12_anomaly_3593,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3593,3628,anomaly,"85.1651 82.4525 81.7578 82.1850 80.0314 80.2121 79.0092 79.2123 80.9843 78.5675 78.6599 77.1329 75.4651 77.3988 75.3584 74.4471 74.0005 73.4261 72.1325 72.9742 73.2818 69.9742 70.6719 68.5673 69.7090 67.3667 65.3768 66.7836 67.1496 67.3579 66.6151 67.9274 64.0624 61.8473 62.3763 66.3564"
internal_bleeding_099_internalbleeding6_13_recovery_3629,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3629,3664,recovery,"64.2909 63.6027 63.4466 61.5113 63.1916 64.0922 64.0374 63.8199 62.8937 63.0276 62.8895 64.1798 63.3720 62.0854 64.3474 64.0079 63.7701 61.8232 63.4653 64.2902 64.2478 63.0602 66.9080 63.2260 63.7031 64.5512 65.5810 62.0150 63.9272 62.3049 61.7934 64.1403 61.5190 61.6721 63.4259 62.3078"
internal_bleeding_099_internalbleeding6_14_recovery_3665,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3665,3700,recovery,"61.3535 62.4771 61.0061 61.9014 62.0762 61.4690 59.7168 58.8287 61.3921 58.8772 58.7200 58.5651 60.7106 58.1631 58.4679 59.4507 59.2475 58.3462 57.9874 57.9040 57.6190 58.6553 57.4093 57.0324 55.7526 55.0241 58.3821 54.3950 54.8919 56.5779 55.1178 55.1426 54.6269 54.3296 54.9791 53.3597"
internal_bleeding_099_internalbleeding6_15_recovery_3773,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt,3773,3808,recovery,"48.7494 47.8789 49.6034 49.7463 47.9969 49.1987 49.1663 50.5332 49.2845 47.5253 47.8367 48.3749 49.8459 46.1679 47.8261 50.7256 50.3675 50.8728 53.0043 54.0041 57.7467 58.6565 63.8388 64.1292 63.2547 66.7082 67.3261 70.7360 70.9856 72.3321 73.9987 74.2002 77.4371 73.6605 74.6470 74.5245"
internal_bleeding_132_internalbleeding10_00_normal_640,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,640,675,normal,"102.4895 103.0579 103.1685 103.3020 103.4012 103.3058 102.8481 102.5963 102.3750 101.6731 101.0513 100.5020 99.7849 99.4415 98.6481 97.4846 96.2639 94.6693 92.5560 90.1184 87.7151 85.0296 83.6067 83.2710 84.0111 84.8389 85.4835 86.0901 86.5326 87.2536 88.0318 88.9168 89.6225 89.9696 90.3893 90.4884"
internal_bleeding_132_internalbleeding10_01_normal_676,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,676,711,normal,"90.4121 89.9773 89.7751 89.3593 88.6078 88.0356 87.3795 86.4487 85.7315 84.9419 84.3811 83.5991 83.0231 82.6721 82.2029 81.9626 81.8558 81.6116 81.7337 81.6154 81.6307 81.6994 81.8443 81.7795 81.8596 81.6727 81.5582 81.4095 81.2225 80.8792 80.6580 80.3719 80.0705 79.6700 79.3343 79.1206"
internal_bleeding_132_internalbleeding10_02_normal_1440,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,1440,1475,normal,"85.8040 86.4220 87.1353 87.8715 88.2149 88.7032 88.6421 88.8252 88.5582 88.2912 88.0585 87.5511 87.1086 86.4677 85.5446 84.8274 83.9462 83.2939 82.5729 81.8062 81.3332 81.1577 80.7495 80.6885 80.2651 80.2879 80.3871 80.4329 80.4024 80.5969 80.5054 80.6389 80.6160 80.3566 80.1811 79.9751"
internal_bleeding_132_internalbleeding10_03_normal_1476,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,1476,1511,normal,"79.8035 79.5059 79.4106 79.1626 78.7506 78.5294 78.2547 78.0106 77.6329 77.4193 77.0225 76.8509 76.5381 76.2520 75.9659 75.7370 75.5005 75.3288 74.9664 74.9512 74.3561 74.3523 74.2722 73.9822 73.8487 73.7991 73.5207 73.3299 73.0553 72.7959 72.8035 72.3991 72.0177 71.6400 71.2242 70.8580"
internal_bleeding_132_internalbleeding10_04_normal_late_2240,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,2240,2275,normal_late,"82.5577 82.5729 82.7026 82.8476 82.9506 82.9239 82.9849 83.1261 83.0307 83.1108 82.9620 82.9010 82.4623 82.2411 81.9664 81.4362 80.9784 80.7953 80.2879 79.9370 79.5212 79.1512 78.7315 78.5103 78.1822 77.8580 77.4383 77.2514 77.0073 76.7937 76.6334 76.4160 76.2329 75.9544 75.8552 75.6950"
internal_bleeding_132_internalbleeding10_05_normal_late_3128,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,3128,3163,normal_late,"101.7342 100.7233 99.5674 97.7783 95.7947 93.2732 90.5838 88.2912 86.9103 86.5097 87.2002 88.2645 88.8672 89.2525 89.9658 90.7707 91.6099 92.4339 92.8230 93.3304 93.7233 93.6928 93.5669 93.3876 92.7658 92.4454 91.7664 90.9805 90.1947 89.1762 88.4323 87.6999 86.7844 86.1778 85.5713 84.9686"
internal_bleeding_132_internalbleeding10_06_pre_anomaly_4310,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4310,4345,pre_anomaly,"70.4880 70.2591 70.2553 70.3392 71.0945 72.0139 73.7648 75.8286 78.4645 81.0051 83.6258 85.9070 88.1309 90.1451 92.1898 93.5440 94.6426 95.4361 96.0045 96.0350 96.2639 96.0770 96.2334 95.9015 95.8023 95.8061 95.6917 95.8366 95.9663 96.3554 96.7140 97.3816 97.9614 98.8769 99.7734 100.7309"
internal_bleeding_132_internalbleeding10_07_pre_anomaly_4382,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4382,4417,pre_anomaly,"90.5914 91.1751 91.7168 91.8121 91.6023 91.5947 91.1293 90.5418 90.1413 89.3250 88.4743 87.7380 86.9980 86.1282 85.2394 84.5299 83.8203 83.6487 82.9086 82.7789 82.5386 82.4051 82.3975 82.4699 82.3936 82.4356 82.6912 82.6759 82.8285 82.8133 82.8514 82.7408 82.5500 82.3059 82.0694 82.0160"
internal_bleeding_132_internalbleeding10_08_pre_anomaly_4454,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4454,4489,pre_anomaly,"72.2160 72.1283 71.7201 71.3844 71.1212 70.6596 70.5872 70.1485 69.8624 69.3779 68.9888 68.7599 68.5463 68.3289 68.3403 68.4242 68.8896 69.5610 70.7703 72.4678 74.2493 76.3855 78.4340 80.4863 82.7446 84.6024 86.2961 87.7495 88.8405 89.8094 90.8356 91.5527 91.6786 91.9724 91.8312 91.9952"
internal_bleeding_132_internalbleeding10_09_pre_anomaly_4490,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4490,4525,pre_anomaly,"91.9762 91.9533 92.1326 92.0982 92.1402 92.3767 92.4912 92.9909 93.2884 93.5974 94.1696 94.7876 95.2644 95.9473 96.5309 96.9963 97.6868 97.9500 98.2933 98.4497 98.7282 98.8274 98.7320 98.6290 98.2094 97.6830 97.0116 96.3059 95.2682 94.0437 92.6056 90.4999 88.0966 85.0410 82.1686 80.1048"
internal_bleeding_132_internalbleeding10_10_pre_anomaly_4520,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4520,4555,pre_anomaly,"92.6056 90.4999 88.0966 85.0410 82.1686 80.1048 87.4481 88.1027 89.0787 90.0342 90.9375 91.7320 92.3822 92.8326 93.0883 93.1781 93.0890 92.8800 92.5663 92.2075 91.8470 91.8182 91.4987 91.1349 90.7384 90.3139 89.8568 89.3800 88.8715 88.3424 87.7942 87.2169 86.5694 85.8341 85.0366 84.1885"
internal_bleeding_132_internalbleeding10_11_pre_anomaly_4523,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4523,4558,pre_anomaly,"85.0410 82.1686 80.1048 87.4481 88.1027 89.0787 90.0342 90.9375 91.7320 92.3822 92.8326 93.0883 93.1781 93.0890 92.8800 92.5663 92.2075 91.8470 91.8182 91.4987 91.1349 90.7384 90.3139 89.8568 89.3800 88.8715 88.3424 87.7942 87.2169 86.5694 85.8341 85.0366 84.1885 83.3407 82.4767 81.6124"
internal_bleeding_132_internalbleeding10_12_anomaly_start_4526,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4526,4561,anomaly_start,"87.4481 88.1027 89.0787 90.0342 90.9375 91.7320 92.3822 92.8326 93.0883 93.1781 93.0890 92.8800 92.5663 92.2075 91.8470 91.8182 91.4987 91.1349 90.7384 90.3139 89.8568 89.3800 88.8715 88.3424 87.7942 87.2169 86.5694 85.8341 85.0366 84.1885 83.3407 82.4767 81.6124 80.6723 79.5254 78.8489"
internal_bleeding_132_internalbleeding10_13_recovery_4556,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4556,4591,recovery,"83.3407 82.4767 81.6124 80.6723 79.5254 78.8489 78.9337 79.0153 79.0113 78.9070 78.7926 78.6247 78.4073 78.0373 77.9648 77.5948 77.1866 76.9005 76.5991 76.4198 76.0345 75.8095 75.5310 75.2716 74.9245 74.7223 74.4514 74.3217 73.8335 73.7457 73.5474 73.2918 73.0324 72.9637 72.8378 72.7005"
internal_bleeding_132_internalbleeding10_14_recovery_4592,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4592,4627,recovery,"72.5861 72.4564 72.2733 72.0596 71.9948 71.7659 71.5408 71.3387 70.8427 70.4117 70.1141 69.5572 69.1452 69.0193 68.9545 68.9774 68.9468 69.0727 68.7752 68.7180 68.4471 68.2602 68.0237 67.8597 67.6117 67.1806 66.8907 66.8449 66.7572 67.1120 67.5468 68.4547 70.0531 71.8994 74.2073 76.5228"
internal_bleeding_132_internalbleeding10_15_recovery_4700,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt,4700,4735,recovery,"85.7925 84.9152 84.1637 83.3855 82.7484 82.0580 81.5582 80.8716 80.7610 80.3719 80.0362 80.2231 80.0400 79.8912 80.1659 80.2879 80.4787 80.2193 80.2536 80.2345 80.0743 79.7501 79.8531 79.3915 79.2198 78.9108 78.7468 78.5103 78.2356 78.0601 77.6367 77.2591 77.1522 76.8051 76.5724 76.3550"
internal_bleeding_133_internalbleeding14_00_normal_560,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,560,595,normal,"77.8809 77.5528 77.0111 76.9997 76.5686 76.2177 76.2405 75.9125 75.6416 75.4394 75.0618 74.9474 74.8558 74.6346 74.4247 74.3980 74.0814 73.8678 73.6923 73.4596 73.2040 72.8760 72.3305 72.0062 71.6171 71.3005 71.0449 70.8809 70.8733 70.9572 70.9305 70.7779 70.7436 70.3850 70.1561 69.9882"
internal_bleeding_133_internalbleeding14_01_normal_596,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,596,631,normal,"69.6526 69.4618 68.9774 68.6379 68.5310 68.7599 68.5158 69.0079 69.8509 71.2318 72.9446 75.1114 77.4765 79.9942 82.2792 84.5718 86.3571 88.3903 89.7446 91.0225 92.3615 92.9527 93.2960 93.5440 93.7424 93.5821 93.6394 93.3571 93.3037 93.2579 93.4029 93.6699 93.9484 94.5358 94.9822 95.4971"
internal_bleeding_133_internalbleeding14_02_normal_1260,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,1260,1295,normal,"99.7162 99.9222 100.3609 100.7194 100.5325 100.5440 100.3265 100.0366 99.6399 99.2165 98.5413 97.8546 96.8018 95.5658 93.9026 91.9876 89.2982 86.4639 83.8890 81.7947 80.9517 81.4056 82.4203 83.1718 84.2323 84.7588 85.5675 86.1549 86.9675 87.4786 88.1348 88.4552 88.6231 88.5391 88.2912 88.0852"
internal_bleeding_133_internalbleeding14_03_normal_1296,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,1296,1331,normal,"87.5854 87.0247 86.5173 85.7735 84.9037 84.0721 83.2481 82.5500 81.7947 81.2263 80.6618 80.4024 80.1392 80.0552 79.7996 79.8492 80.0400 79.9179 80.2307 80.2002 80.3413 80.3223 80.2879 80.2231 80.1849 79.7958 79.7577 79.2961 79.2656 78.8231 78.5484 78.2738 77.8389 77.6215 77.3544 77.2667"
internal_bleeding_133_internalbleeding14_04_normal_late_1959,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,1959,1994,normal_late,"76.8662 76.4160 76.3092 76.0956 75.7408 75.6149 75.5119 75.3860 74.9931 74.7871 74.6422 74.3561 74.0280 73.8602 73.4482 72.9256 72.4907 72.1626 71.9719 71.9910 71.8727 72.0673 72.0139 71.9109 71.5485 71.3615 71.4073 71.1403 70.9877 70.8580 70.6634 70.5719 70.5490 70.6711 71.4455 72.7310"
internal_bleeding_133_internalbleeding14_05_normal_late_2728,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,2728,2763,normal_late,"76.5953 76.3207 76.0193 75.6950 75.5119 75.3746 75.1305 74.8100 74.6422 74.5468 74.3484 74.1386 73.9021 73.6275 73.3070 73.2078 72.8340 72.6089 72.0253 71.6171 71.2738 70.8733 70.7436 70.9190 70.6482 70.9228 70.7893 70.5185 70.3163 70.0951 70.0645 69.6716 69.3703 69.1299 68.8744 68.3746"
internal_bleeding_133_internalbleeding14_06_pre_anomaly_5391,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5391,5426,pre_anomaly,"70.2095 70.0836 70.2400 70.5948 71.3234 72.4220 74.1196 76.4923 78.7392 81.4285 83.9996 86.3304 88.6002 90.6334 92.2966 93.3227 94.4443 95.1538 95.5658 95.8748 95.8557 95.5772 95.5887 95.3293 95.1233 95.2568 95.1691 95.3827 95.6192 95.8710 96.3020 97.1107 97.8012 98.6099 99.6818 100.5287"
internal_bleeding_133_internalbleeding14_07_pre_anomaly_5463,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5463,5498,pre_anomaly,"90.4503 90.8623 91.2590 91.3582 91.2666 90.9729 90.5342 90.0764 89.3898 88.7108 87.6656 86.8568 85.9680 85.1097 84.3468 83.6067 83.2024 82.6492 82.3593 82.2258 82.1609 82.0007 82.0236 82.1762 82.1800 82.4432 82.4814 82.3517 82.4089 82.5195 82.6111 82.3097 82.2792 81.8596 81.6536 81.3713"
internal_bleeding_133_internalbleeding14_08_pre_anomaly_5535,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5535,5570,pre_anomaly,"71.7392 71.4073 71.1975 70.8771 70.6406 70.3850 70.1485 69.8051 69.4809 69.1376 68.6912 68.4662 68.3861 68.1877 68.3403 68.5539 69.1299 69.9120 71.3158 72.9027 74.7871 76.8509 79.1092 81.0966 82.9544 84.8656 86.4754 87.8143 89.1800 89.8933 91.0416 91.6443 91.8999 91.9685 92.0868 92.0143"
internal_bleeding_133_internalbleeding14_09_pre_anomaly_5571,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5571,5606,pre_anomaly,"91.9037 91.7892 91.7854 91.7778 91.8198 92.2050 92.1974 92.5217 93.0100 93.4372 94.1086 94.7952 95.3674 95.9549 96.6148 97.2977 97.6410 98.0263 98.3353 98.5069 98.3505 98.2552 98.0682 97.7402 97.2252 96.8399 96.0960 95.5124 94.2726 93.0100 91.1980 88.9664 86.0748 83.5762 81.0203 79.5746"
internal_bleeding_133_internalbleeding14_10_pre_anomaly_5598,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5598,5633,pre_anomaly,"95.5124 94.2726 93.0100 91.1980 88.9664 86.0748 83.5762 81.0203 79.5746 99.3061 100.3218 101.4452 102.4171 103.3327 104.2041 104.9016 105.3702 105.6371 105.7085 105.5895 105.3296 104.9461 104.5121 102.7236 102.0020 101.2449 100.4498 99.6155 98.7492 97.8605 96.9456 95.9991 95.1562 94.0853 92.8176 91.3613"
internal_bleeding_133_internalbleeding14_11_pre_anomaly_5602,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5602,5637,pre_anomaly,"88.9664 86.0748 83.5762 81.0203 79.5746 99.3061 100.3218 101.4452 102.4171 103.3327 104.2041 104.9016 105.3702 105.6371 105.7085 105.5895 105.3296 104.9461 104.5121 102.7236 102.0020 101.2449 100.4498 99.6155 98.7492 97.8605 96.9456 95.9991 95.1562 94.0853 92.8176 91.3613 89.7081 87.8679 85.7814 83.3540"
internal_bleeding_133_internalbleeding14_12_anomaly_start_5607,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5607,5642,anomaly_start,"99.3061 100.3218 101.4452 102.4171 103.3327 104.2041 104.9016 105.3702 105.6371 105.7085 105.5895 105.3296 104.9461 104.5121 102.7236 102.0020 101.2449 100.4498 99.6155 98.7492 97.8605 96.9456 95.9991 95.1562 94.0853 92.8176 91.3613 89.7081 87.8679 85.7814 83.3540 80.3717 78.5183 78.5370 78.6232 78.7239"
internal_bleeding_133_internalbleeding14_13_recovery_5634,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5634,5669,recovery,"89.7081 87.8679 85.7814 83.3540 80.3717 78.5183 78.5370 78.6232 78.7239 78.7811 78.7811 78.8155 78.7430 78.4798 78.1136 78.1288 77.8046 77.5757 77.2362 76.8967 76.7555 76.4504 76.0956 75.8019 75.6302 75.3288 74.8749 74.7833 74.5049 74.2874 74.0395 73.9098 73.6008 73.3643 73.3032 72.8989"
internal_bleeding_133_internalbleeding14_14_recovery_5670,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5670,5705,recovery,"72.8035 72.6318 72.4487 72.5937 72.2694 72.0367 72.1664 71.8002 71.5828 71.2967 71.0640 70.5452 70.2896 69.7594 69.2940 69.1795 68.7294 68.6798 68.6836 68.7141 68.5768 68.5425 68.3594 68.1992 67.9398 67.6994 67.5735 67.2302 66.9670 66.7915 66.6046 66.7725 67.1959 68.0847 69.2139 70.7665"
internal_bleeding_133_internalbleeding14_15_recovery_5778,133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt,5778,5813,recovery,"87.6503 87.2078 86.3762 85.7239 84.9800 84.3010 83.3511 82.6530 82.0618 81.4133 80.9860 80.4634 80.3108 80.2269 79.9828 80.1239 80.2116 80.1544 80.3909 80.5092 80.4443 80.4329 80.3795 80.2040 79.9866 79.8950 79.5479 79.4334 79.0024 78.9223 78.5027 78.1364 77.9076 77.4841 77.2247 77.0645"
internal_bleeding_134_internalbleeding15_00_normal_340,134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt,340,375,normal,"53.1464 55.0880 57.2433 59.4292 61.2068 62.7518 64.6019 66.0858 67.7032 69.0575 70.3888 71.6248 72.8416 73.8716 74.9588 75.7141 76.4008 76.8051 77.0721 77.0416 77.1408 76.6945 76.3168 75.9621 75.5234 75.0389 74.4057 73.8297 73.2460 72.5670 71.8117 71.2166 70.5109 69.8700 69.3588 68.7103"
internal_bleeding_134_internalbleeding15_01_normal_376,134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt,376,411,normal,"68.2869 67.6804 67.2569 67.0090 66.5169 66.2918 66.2079 65.9027 65.6776 65.6128 65.5518 65.4488 65.4030 65.2199 65.2390 65.1512 65.1245 64.9681 65.0063 64.8155 64.7736 64.4417 64.1289 63.5757 62.6640 61.6837 60.5888 59.5894 58.6853 57.4074 56.7894 55.9311 55.2978 54.7485 54.2831 53.9703"
internal_bleeding_134_internalbleeding15_02_normal_765,134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt,765,800,normal,"48.0194 48.2140 48.7213 48.9044 49.2630 49.5148 49.9191 50.3235 50.3807 50.6516 50.9758 50.9834 51.0368 51.1322 51.0979 51.2848 50.9109 51.0330 50.8728 50.8728 50.7278 50.4532 50.1175 49.8276 49.6025 49.5071 49.0761 48.7022 48.4200 48.3360 47.8668 47.4930 47.2488 46.8292 46.6080 46.3409"
