domain,representation,row_index,row_id,column_index,column_id,distance
power_demand,padded_vector_baseline,22,power_demand_047_anomaly_mid_24041,20,power_demand_047_pre_anomaly_23800,230.891633
power_demand,padded_vector_baseline,22,power_demand_047_anomaly_mid_24041,21,power_demand_047_anomaly_start_24005,419.5178193
power_demand,padded_vector_baseline,22,power_demand_047_anomaly_mid_24041,22,power_demand_047_anomaly_mid_24041,0
power_demand,padded_vector_baseline,22,power_demand_047_anomaly_mid_24041,23,power_demand_047_recovery_24077,415.5162572
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,0,power_demand_044_normal_0800_800,388.9662165
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,1,power_demand_044_normal_mid_4500,316.7972241
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,2,power_demand_044_pre_anomaly_18280,333.8672682
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,3,power_demand_044_anomaly_start_18485,313.6901321
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,4,power_demand_044_anomaly_mid_18653,261.6929303
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,5,power_demand_044_recovery_18821,253.7466581
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,6,power_demand_045_normal_0800_800,358.2706275
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,7,power_demand_045_normal_mid_7000,412.5037415
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,8,power_demand_045_pre_anomaly_23152,415.828651
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,9,power_demand_045_anomaly_start_23357,365.3816942
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,10,power_demand_045_anomaly_mid_23537,374.8340472
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,11,power_demand_045_recovery_23717,98.76650538
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,12,power_demand_046_normal_0800_800,388.5268036
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,13,power_demand_046_normal_mid_8000,454.2647384
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,14,power_demand_046_pre_anomaly_23200,418.6339692
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,15,power_demand_046_anomaly_start_23405,179.8316467
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,16,power_demand_046_anomaly_mid_23441,380.0066526
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,17,power_demand_046_recovery_23477,169.3949575
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,18,power_demand_047_normal_0800_800,374.1316537
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,19,power_demand_047_normal_mid_9000,379.4730051
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,20,power_demand_047_pre_anomaly_23800,354.3633133
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,21,power_demand_047_anomaly_start_24005,224.9436153
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,22,power_demand_047_anomaly_mid_24041,415.5162572
power_demand,padded_vector_baseline,23,power_demand_047_recovery_24077,23,power_demand_047_recovery_24077,0
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,0,internal_bleeding_026_normal_340,0
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,1,internal_bleeding_026_normal_mid_850,480.5465
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,2,internal_bleeding_026_pre_anomaly_5479,1034.4161
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,3,internal_bleeding_026_anomaly_start_5684,658.8629
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,4,internal_bleeding_026_anomaly_mid_5751,328.3757
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,5,internal_bleeding_026_recovery_5854,697.5451
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,6,internal_bleeding_028_normal_320,379.1389
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,7,internal_bleeding_028_normal_mid_800,363.1861
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,8,internal_bleeding_028_pre_anomaly_2993,347.7798
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,9,internal_bleeding_028_anomaly_start_3198,301.4642
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,10,internal_bleeding_028_anomaly_mid_3236,614.1233
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,11,internal_bleeding_028_recovery_3309,420.4731
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,12,internal_bleeding_029_normal_460,489.8197
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,13,internal_bleeding_029_normal_mid_1150,476.6345
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,14,internal_bleeding_029_pre_anomaly_4280,338.1864
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,15,internal_bleeding_029_anomaly_start_4485,248.764
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,16,internal_bleeding_029_anomaly_mid_4518,556.4251
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,17,internal_bleeding_029_recovery_4587,356.6559
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,18,internal_bleeding_031_normal_540,251.5341
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,19,internal_bleeding_031_normal_mid_1350,378.8452
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,20,internal_bleeding_031_pre_anomaly_5554,482.3798
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,21,internal_bleeding_031_anomaly_start_5759,316.0056
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,22,internal_bleeding_031_anomaly_mid_5821,711.6891
internal_bleeding,metric_space,0,internal_bleeding_026_normal_340,23,internal_bleeding_031_recovery_5919,398.9494
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,0,internal_bleeding_026_normal_340,480.5465
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,1,internal_bleeding_026_normal_mid_850,0
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,2,internal_bleeding_026_pre_anomaly_5479,596.2584
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,3,internal_bleeding_026_anomaly_start_5684,208.5857
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,4,internal_bleeding_026_anomaly_mid_5751,443.012
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,5,internal_bleeding_026_recovery_5854,470.114
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,6,internal_bleeding_028_normal_320,682.3835
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,7,internal_bleeding_028_normal_mid_800,236.3452
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,8,internal_bleeding_028_pre_anomaly_2993,336.0803
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,9,internal_bleeding_028_anomaly_start_3198,443.7301
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,10,internal_bleeding_028_anomaly_mid_3236,900.0605
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,11,internal_bleeding_028_recovery_3309,427.889
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,12,internal_bleeding_029_normal_460,791.9726
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,13,internal_bleeding_029_normal_mid_1150,382.6208
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,14,internal_bleeding_029_pre_anomaly_4280,318.9633
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,15,internal_bleeding_029_anomaly_start_4485,606.3877
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,16,internal_bleeding_029_anomaly_mid_4518,861.2204
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,17,internal_bleeding_029_recovery_4587,394.9672
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,18,internal_bleeding_031_normal_540,453.503
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,19,internal_bleeding_031_normal_mid_1350,223.1823
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,20,internal_bleeding_031_pre_anomaly_5554,369.5819
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,21,internal_bleeding_031_anomaly_start_5759,216.3113
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,22,internal_bleeding_031_anomaly_mid_5821,972.8305
internal_bleeding,metric_space,1,internal_bleeding_026_normal_mid_850,23,internal_bleeding_031_recovery_5919,353.0917
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,0,internal_bleeding_026_normal_340,1034.4161
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,1,internal_bleeding_026_normal_mid_850,596.2584
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,2,internal_bleeding_026_pre_anomaly_5479,0
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,3,internal_bleeding_026_anomaly_start_5684,390.0023
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,4,internal_bleeding_026_anomaly_mid_5751,846.91
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,5,internal_bleeding_026_recovery_5854,348.2784
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,6,internal_bleeding_028_normal_320,1159.9455
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,7,internal_bleeding_028_normal_mid_800,771.0431
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,8,internal_bleeding_028_pre_anomaly_2993,808.3623
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,9,internal_bleeding_028_anomaly_start_3198,986.9918
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,10,internal_bleeding_028_anomaly_mid_3236,1286.9629
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,11,internal_bleeding_028_recovery_3309,691.1008
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,12,internal_bleeding_029_normal_460,1246.5136
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,13,internal_bleeding_029_normal_mid_1150,580.3472
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,14,internal_bleeding_029_pre_anomaly_4280,802.7209
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,15,internal_bleeding_029_anomaly_start_4485,1135.4833
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,16,internal_bleeding_029_anomaly_mid_4518,1272.4317
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,17,internal_bleeding_029_recovery_4587,742.5172
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,18,internal_bleeding_031_normal_540,939.5322
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,19,internal_bleeding_031_normal_mid_1350,747.0792
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,20,internal_bleeding_031_pre_anomaly_5554,585.0095
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,21,internal_bleeding_031_anomaly_start_5759,769.1169
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,22,internal_bleeding_031_anomaly_mid_5821,1296
internal_bleeding,metric_space,2,internal_bleeding_026_pre_anomaly_5479,23,internal_bleeding_031_recovery_5919,681.6561
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,0,internal_bleeding_026_normal_340,658.8629
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,1,internal_bleeding_026_normal_mid_850,208.5857
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,2,internal_bleeding_026_pre_anomaly_5479,390.0023
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,3,internal_bleeding_026_anomaly_start_5684,0
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,4,internal_bleeding_026_anomaly_mid_5751,492.0371
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,5,internal_bleeding_026_recovery_5854,340.7005
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,6,internal_bleeding_028_normal_320,818.3166
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,7,internal_bleeding_028_normal_mid_800,387.3951
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,8,internal_bleeding_028_pre_anomaly_2993,422.9678
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,9,internal_bleeding_028_anomaly_start_3198,631.9649
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,10,internal_bleeding_028_anomaly_mid_3236,1061.8829
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,11,internal_bleeding_028_recovery_3309,404.3419
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,12,internal_bleeding_029_normal_460,962.6005
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,13,internal_bleeding_029_normal_mid_1150,320.6907
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,14,internal_bleeding_029_pre_anomaly_4280,416.7196
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,15,internal_bleeding_029_anomaly_start_4485,801.3503
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,16,internal_bleeding_029_anomaly_mid_4518,1022.5206
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,17,internal_bleeding_029_recovery_4587,410.8863
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,18,internal_bleeding_031_normal_540,563.6495
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,19,internal_bleeding_031_normal_mid_1350,362.144
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,20,internal_bleeding_031_pre_anomaly_5554,281.5208
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,21,internal_bleeding_031_anomaly_start_5759,383.1156
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,22,internal_bleeding_031_anomaly_mid_5821,1124.9551
internal_bleeding,metric_space,3,internal_bleeding_026_anomaly_start_5684,23,internal_bleeding_031_recovery_5919,315.789
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,0,internal_bleeding_026_normal_340,328.3757
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,1,internal_bleeding_026_normal_mid_850,443.012
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,2,internal_bleeding_026_pre_anomaly_5479,846.91
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,3,internal_bleeding_026_anomaly_start_5684,492.0371
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,4,internal_bleeding_026_anomaly_mid_5751,0
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,5,internal_bleeding_026_recovery_5854,498.6316
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,6,internal_bleeding_028_normal_320,472.4436
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,7,internal_bleeding_028_normal_mid_800,269.7898
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,8,internal_bleeding_028_pre_anomaly_2993,174.2207
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,9,internal_bleeding_028_anomaly_start_3198,434.4479
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,10,internal_bleeding_028_anomaly_mid_3236,831.5829
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,11,internal_bleeding_028_recovery_3309,155.8092
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,12,internal_bleeding_029_normal_460,698.7864
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,13,internal_bleeding_029_normal_mid_1150,266.5628
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,14,internal_bleeding_029_pre_anomaly_4280,166.7519
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,15,internal_bleeding_029_anomaly_start_4485,515.3995
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,16,internal_bleeding_029_anomaly_mid_4518,761.3392
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,17,internal_bleeding_029_recovery_4587,104.3928
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,18,internal_bleeding_031_normal_540,92.6222
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,19,internal_bleeding_031_normal_mid_1350,282.7681
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,20,internal_bleeding_031_pre_anomaly_5554,267.4469
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,21,internal_bleeding_031_anomaly_start_5759,232.0705
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,22,internal_bleeding_031_anomaly_mid_5821,928.4775
internal_bleeding,metric_space,4,internal_bleeding_026_anomaly_mid_5751,23,internal_bleeding_031_recovery_5919,198.4163
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,0,internal_bleeding_026_normal_340,697.5451
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,1,internal_bleeding_026_normal_mid_850,470.114
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,2,internal_bleeding_026_pre_anomaly_5479,348.2784
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,3,internal_bleeding_026_anomaly_start_5684,340.7005
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,4,internal_bleeding_026_anomaly_mid_5751,498.6316
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,5,internal_bleeding_026_recovery_5854,0
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,6,internal_bleeding_028_normal_320,919.1598
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,7,internal_bleeding_028_normal_mid_800,425.6892
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,8,internal_bleeding_028_pre_anomaly_2993,460.6907
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,9,internal_bleeding_028_anomaly_start_3198,716.5302
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,10,internal_bleeding_028_anomaly_mid_3236,1192.59
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,11,internal_bleeding_028_recovery_3309,342.8224
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,12,internal_bleeding_029_normal_460,1091.374
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,13,internal_bleeding_029_normal_mid_1150,232.0688
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,14,internal_bleeding_029_pre_anomaly_4280,454.4425
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,15,internal_bleeding_029_anomaly_start_4485,907.9689
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,16,internal_bleeding_029_anomaly_mid_4518,1153.5087
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,17,internal_bleeding_029_recovery_4587,394.2388
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,18,internal_bleeding_031_normal_540,591.2538
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,19,internal_bleeding_031_normal_mid_1350,399.8669
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,20,internal_bleeding_031_pre_anomaly_5554,236.7311
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,21,internal_bleeding_031_anomaly_start_5759,420.8385
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,22,internal_bleeding_031_anomaly_mid_5821,1253.2622
internal_bleeding,metric_space,5,internal_bleeding_026_recovery_5854,23,internal_bleeding_031_recovery_5919,333.3777
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,0,internal_bleeding_026_normal_340,379.1389
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,1,internal_bleeding_026_normal_mid_850,682.3835
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,2,internal_bleeding_026_pre_anomaly_5479,1159.9455
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,3,internal_bleeding_026_anomaly_start_5684,818.3166
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,4,internal_bleeding_026_anomaly_mid_5751,472.4436
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,5,internal_bleeding_026_recovery_5854,919.1598
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,6,internal_bleeding_028_normal_320,0
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,7,internal_bleeding_028_normal_mid_800,644.4672
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,8,internal_bleeding_028_pre_anomaly_2993,582.3849
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,9,internal_bleeding_028_anomaly_start_3198,620.1846
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,10,internal_bleeding_028_anomaly_mid_3236,383.7131
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,11,internal_bleeding_028_recovery_3309,628.2528
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,12,internal_bleeding_029_normal_460,559.8596
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,13,internal_bleeding_029_normal_mid_1150,738.0421
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,14,internal_bleeding_029_pre_anomaly_4280,571.9225
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,15,internal_bleeding_029_anomaly_start_4485,550.1905
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,16,internal_bleeding_029_anomaly_mid_4518,318.2136
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,17,internal_bleeding_029_recovery_4587,576.8364
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,18,internal_bleeding_031_normal_540,379.8214
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,19,internal_bleeding_031_normal_mid_1350,659.3021
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,20,internal_bleeding_031_pre_anomaly_5554,727.641
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,21,internal_bleeding_031_anomaly_start_5759,604.3101
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,22,internal_bleeding_031_anomaly_mid_5821,559.2907
internal_bleeding,metric_space,6,internal_bleeding_028_normal_320,23,internal_bleeding_031_recovery_5919,647.2581
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,0,internal_bleeding_026_normal_340,363.1861
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,1,internal_bleeding_026_normal_mid_850,236.3452
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,2,internal_bleeding_026_pre_anomaly_5479,771.0431
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,3,internal_bleeding_026_anomaly_start_5684,387.3951
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,4,internal_bleeding_026_anomaly_mid_5751,269.7898
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,5,internal_bleeding_026_recovery_5854,425.6892
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,6,internal_bleeding_028_normal_320,644.4672
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,7,internal_bleeding_028_normal_mid_800,0
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,8,internal_bleeding_028_pre_anomaly_2993,120.9287
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,9,internal_bleeding_028_anomaly_start_3198,333.0985
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,10,internal_bleeding_028_anomaly_mid_3236,885.3958
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,11,internal_bleeding_028_recovery_3309,238.719
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,12,internal_bleeding_029_normal_460,765.8237
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,13,internal_bleeding_029_normal_mid_1150,207.0052
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,14,internal_bleeding_029_pre_anomaly_4280,117.5171
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,15,internal_bleeding_029_anomaly_start_4485,511.5533
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,16,internal_bleeding_029_anomaly_mid_4518,851.6126
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,17,internal_bleeding_029_recovery_4587,212.6842
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,18,internal_bleeding_031_normal_540,294.1866
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,19,internal_bleeding_031_normal_mid_1350,27.6127
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,20,internal_bleeding_031_pre_anomaly_5554,192.1557
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,21,internal_bleeding_031_anomaly_start_5759,77.8021
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,22,internal_bleeding_031_anomaly_mid_5821,971.8043
internal_bleeding,metric_space,7,internal_bleeding_028_normal_mid_800,23,internal_bleeding_031_recovery_5919,156.7697
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,0,internal_bleeding_026_normal_340,347.7798
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,1,internal_bleeding_026_normal_mid_850,336.0803
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,2,internal_bleeding_026_pre_anomaly_5479,808.3623
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,3,internal_bleeding_026_anomaly_start_5684,422.9678
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,4,internal_bleeding_026_anomaly_mid_5751,174.2207
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,5,internal_bleeding_026_recovery_5854,460.6907
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,6,internal_bleeding_028_normal_320,582.3849
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,7,internal_bleeding_028_normal_mid_800,120.9287
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,8,internal_bleeding_028_pre_anomaly_2993,0
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,9,internal_bleeding_028_anomaly_start_3198,369.7206
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,10,internal_bleeding_028_anomaly_mid_3236,864.2121
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,11,internal_bleeding_028_recovery_3309,131.6201
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,12,internal_bleeding_029_normal_460,733.5767
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,13,internal_bleeding_029_normal_mid_1150,228.6219
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,14,internal_bleeding_029_pre_anomaly_4280,23.5278
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,15,internal_bleeding_029_anomaly_start_4485,493.0778
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,16,internal_bleeding_029_anomaly_mid_4518,808.8003
internal_bleeding,metric_space,8,internal_bleeding_028_pre_anomaly_2993,17,internal_bleeding_029_recovery_4587,111.4569
